code,name,level,province,city,parent_code,path,status,start_year,end_year,new_code,source
231000,牡丹江市,prefecture,黑龙江省,牡丹江市,230000,黑龙江省/牡丹江市,active,1983,,,areacodes
231002,东安区,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/东安区,active,1983,,,areacodes
231003,阳明区,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/阳明区,active,1983,,,areacodes
231004,爱民区,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/爱民区,active,1983,,,areacodes
231005,西安区,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/西安区,active,1983,,,areacodes
231011,郊区,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/郊区,retired,1983,1997,231002;231003;231004;231005,areacodes
231019,镜泊湖市,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/镜泊湖市,retired,1986,1987,231021,areacodes
231020,绥芬河市,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/绥芬河市,retired,1983,1986,239001,areacodes
231021,宁安县,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/宁安县,retired,1983,1993,231019[1986];231084,areacodes
231022,海林县,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/海林县,retired,1983,1992,231083,areacodes
231023,穆棱县,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/穆棱县,retired,1983,1995,231085,areacodes
231024,东宁县,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/东宁县,retired,1983,2015,231086,areacodes
231025,林口县,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/林口县,active,1983,,,areacodes
231026,密山县,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/密山县,retired,1983,1988,239006,areacodes
231027,虎林县,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/虎林县,retired,1983,1993,230322,areacodes
231081,绥芬河市,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/绥芬河市,active,1990,,,areacodes
231082,密山市,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/密山市,retired,1990,1992,230382,areacodes
231083,海林市,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/海林市,active,1992,,,areacodes
231084,宁安市,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/宁安市,active,1993,,,areacodes
231085,穆棱市,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/穆棱市,active,1995,,,areacodes
231086,东宁市,county,黑龙江省,牡丹江市,231000,黑龙江省/牡丹江市/东宁市,active,2015,,,areacodes
231100,黑河市,prefecture,黑龙江省,黑河市,230000,黑龙江省/黑河市,active,1993,,,areacodes
231102,爱辉区,county,黑龙江省,黑河市,231100,黑龙江省/黑河市/爱辉区,active,1993,,,areacodes
231121,嫩江县,county,黑龙江省,黑河市,231100,黑龙江省/黑河市/嫩江县,retired,1993,2019,231183,areacodes
231122,德都县,county,黑龙江省,黑河市,231100,黑龙江省/黑河市/德都县,retired,1993,1996,231182,areacodes
231123,逊克县,county,黑龙江省,黑河市,231100,黑龙江省/黑河市/逊克县,active,1993,,,areacodes
231124,孙吴县,county,黑龙江省,黑河市,231100,黑龙江省/黑河市/孙吴县,active,1993,,,areacodes
231181,北安市,county,黑龙江省,黑河市,231100,黑龙江省/黑河市/北安市,active,1993,,,areacodes
231182,五大连池市,county,黑龙江省,黑河市,231100,黑龙江省/黑河市/五大连池市,active,1993,,,areacodes
231183,嫩江市,county,黑龙江省,黑河市,231100,黑龙江省/黑河市/嫩江市,active,2019,,,areacodes
231200,绥化市,prefecture,黑龙江省,绥化市,230000,黑龙江省/绥化市,active,1999,,,areacodes
231202,北林区,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/北林区,active,1999,,,areacodes
231221,望奎县,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/望奎县,active,1999,,,areacodes
231222,兰西县,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/兰西县,active,1999,,,areacodes
231223,青冈县,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/青冈县,active,1999,,,areacodes
231224,庆安县,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/庆安县,active,1999,,,areacodes
231225,明水县,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/明水县,active,1999,,,areacodes
231226,绥棱县,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/绥棱县,active,1999,,,areacodes
231281,安达市,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/安达市,active,1999,,,areacodes
231282,肇东市,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/肇东市,active,1999,,,areacodes
231283,海伦市,county,黑龙江省,绥化市,231200,黑龙江省/绥化市/海伦市,active,1999,,,areacodes
232100,松花江地区,prefecture,黑龙江省,松花江地区,230000,黑龙江省/松花江地区,retired,1981,1996,,areacodes
232101,双城市,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/双城市,retired,1988,1996,230182,areacodes
232102,尚志市,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/尚志市,retired,1988,1996,230183,areacodes
232103,五常市,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/五常市,retired,1993,1996,230184,areacodes
232121,阿城县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/阿城县,retired,1981,1983,230122,areacodes
232122,宾县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/宾县,retired,1981,1991,230125,areacodes
232123,呼兰县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/呼兰县,retired,1981,1983,230121,areacodes
232124,双城县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/双城县,retired,1981,1988,232101,areacodes
232125,五常县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/五常县,retired,1981,1993,232103,areacodes
232126,巴彦县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/巴彦县,retired,1981,1996,230126,areacodes
232127,木兰县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/木兰县,retired,1981,1996,230127,areacodes
232128,通河县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/通河县,retired,1981,1996,230128,areacodes
232129,尚志县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/尚志县,retired,1981,1988,232102,areacodes
232130,方正县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/方正县,retired,1981,1991,230124,areacodes
232131,延寿县,county,黑龙江省,松花江地区,232100,黑龙江省/松花江地区/延寿县,retired,1981,1996,230129,areacodes
232200,嫩江地区,prefecture,黑龙江省,嫩江地区,230000,黑龙江省/嫩江地区,retired,1981,1984,,areacodes
232221,龙江县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/龙江县,retired,1981,1984,230221,areacodes
232222,讷河县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/讷河县,retired,1981,1984,230222,areacodes
232223,依安县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/依安县,retired,1981,1984,230223,areacodes
232224,泰来县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/泰来县,retired,1981,1984,230224,areacodes
232225,甘南县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/甘南县,retired,1981,1984,230225,areacodes
232226,杜尔伯特蒙古族自治县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/杜尔伯特蒙古族自治县,retired,1981,1984,230226,areacodes
232227,富裕县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/富裕县,retired,1981,1984,230227,areacodes
232228,林甸县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/林甸县,retired,1981,1984,230228,areacodes
232229,克山县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/克山县,retired,1981,1984,230229,areacodes
232230,克东县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/克东县,retired,1981,1984,230230,areacodes
232231,拜泉县,county,黑龙江省,嫩江地区,232200,黑龙江省/嫩江地区/拜泉县,retired,1981,1984,230231,areacodes
232300,绥化地区,prefecture,黑龙江省,绥化地区,230000,黑龙江省/绥化地区,retired,1981,1999,,areacodes
232301,绥化市,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/绥化市,retired,1982,1999,231202,areacodes
232302,安达市,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/安达市,retired,1984,1999,231281,areacodes
232303,肇东市,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/肇东市,retired,1986,1999,231282,areacodes
232304,海伦市,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/海伦市,retired,1989,1999,231283,areacodes
232321,海伦县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/海伦县,retired,1981,1989,232304,areacodes
232322,肇东县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/肇东县,retired,1981,1986,232303,areacodes
232323,绥化县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/绥化县,retired,1981,1982,232301,areacodes
232324,望奎县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/望奎县,retired,1981,1999,231221,areacodes
232325,兰西县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/兰西县,retired,1981,1999,231222,areacodes
232326,青冈县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/青冈县,retired,1981,1999,231223,areacodes
232327,安达县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/安达县,retired,1981,1984,232302,areacodes
232328,肇源县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/肇源县,retired,1981,1992,230622,areacodes
232329,肇州县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/肇州县,retired,1981,1992,230621,areacodes
232330,庆安县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/庆安县,retired,1981,1999,231224,areacodes
232331,明水县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/明水县,retired,1981,1999,231225,areacodes
232332,绥棱县,county,黑龙江省,绥化地区,232300,黑龙江省/绥化地区/绥棱县,retired,1981,1999,231226,areacodes
232400,合江地区,prefecture,黑龙江省,合江地区,230000,黑龙江省/合江地区,retired,1981,1984,,areacodes
232401,佳木斯市,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/佳木斯市,retired,1981,1983,230802;230803;230804;230805;230811,areacodes
232402,七台河市,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/七台河市,retired,1981,1983,230900,areacodes
232421,富锦县,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/富锦县,retired,1981,1984,230821,areacodes
232422,桦南县,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/桦南县,retired,1981,1984,232401[1982];230822,areacodes
232423,依兰县,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/依兰县,retired,1981,1984,232401[1982];230823,areacodes
232424,勃利县,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/勃利县,retired,1981,1983,230921,areacodes
232425,集贤县,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/集贤县,retired,1981,1984,230825;230834,areacodes
232426,桦川县,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/桦川县,retired,1981,1984,232401[1982];230826,areacodes
232427,宝清县,county,黑龙江省,合江地区,232400,黑龙江省/合江地区/宝清县,retired,1981,1984,230900[1983];230827,areacodes
