change_type,year,code,name,old_name,new_name,new_code,source
removed,1988,370421,滕县,,,,areacodes-snapshot
removed,1988,370625,掖县,,,,areacodes-snapshot
removed,1988,371022,文登县,,,,areacodes-snapshot
removed,1988,371023,荣成县,,,,areacodes-snapshot
removed,1988,372427,乐陵县,,,,areacodes-snapshot
removed,1988,410424,临汝县,,,,areacodes-snapshot
removed,1988,410722,汲县,,,,areacodes-snapshot
removed,1988,410723,辉县,,,,areacodes-snapshot
removed,1988,410827,济源县,,,,areacodes-snapshot
removed,1988,411021,禹县,,,,areacodes-snapshot
removed,1988,412930,邓县,,,,areacodes-snapshot
removed,1988,420622,枣阳县,,,,areacodes-snapshot
removed,1988,422224,应山县,,,,areacodes-snapshot
removed,1988,422429,潜江县,,,,areacodes-snapshot
removed,1988,422724,当阳县,,,,areacodes-snapshot
removed,1988,430312,韶山区,,,,areacodes-snapshot
removed,1988,432323,沅江县,,,,areacodes-snapshot
removed,1988,432400,常德地区,,,,areacodes-snapshot
removed,1988,432401,常德市,,,,areacodes-snapshot
removed,1988,432402,津市市,,,,areacodes-snapshot
removed,1988,432421,常德县,,,,areacodes-snapshot
removed,1988,432422,安乡县,,,,areacodes-snapshot
removed,1988,432423,汉寿县,,,,areacodes-snapshot
removed,1988,432424,澧县,,,,areacodes-snapshot
removed,1988,432425,临澧县,,,,areacodes-snapshot
removed,1988,432426,桃源县,,,,areacodes-snapshot
removed,1988,432427,石门县,,,,areacodes-snapshot
removed,1988,432428,慈利县,,,,areacodes-snapshot
removed,1988,433102,大庸市,,,,areacodes-snapshot
removed,1988,433129,桑植县,,,,areacodes-snapshot
removed,1988,440123,新丰县,,,,areacodes-snapshot
removed,1988,440124,龙门县,,,,areacodes-snapshot
removed,1988,440127,清远县,,,,areacodes-snapshot
removed,1988,440128,佛冈县,,,,areacodes-snapshot
removed,1988,440226,连县,,,,areacodes-snapshot
removed,1988,440227,阳山县,,,,areacodes-snapshot
removed,1988,440228,英德县,,,,areacodes-snapshot
removed,1988,440230,连山壮族瑶族自治县,,,,areacodes-snapshot
removed,1988,440231,连南瑶族自治县,,,,areacodes-snapshot
removed,1988,440620,中山市,,,,areacodes-snapshot
removed,1988,440726,阳江县,,,,areacodes-snapshot
removed,1988,440727,阳春县,,,,areacodes-snapshot
removed,1988,441000,海口市,,,,areacodes-snapshot
removed,1988,441100,三亚市,,,,areacodes-snapshot
removed,1988,442100,海南行政区,,,,areacodes-snapshot
removed,1988,442102,通什市,,,,areacodes-snapshot
removed,1988,442121,琼山县,,,,areacodes-snapshot
removed,1988,442122,文昌县,,,,areacodes-snapshot
removed,1988,442123,琼海县,,,,areacodes-snapshot
removed,1988,442124,万宁县,,,,areacodes-snapshot
removed,1988,442125,定安县,,,,areacodes-snapshot
removed,1988,442126,屯昌县,,,,areacodes-snapshot
removed,1988,442127,澄迈县,,,,areacodes-snapshot
removed,1988,442128,临高县,,,,areacodes-snapshot
removed,1988,442129,儋县,,,,areacodes-snapshot
removed,1988,442130,东方黎族自治县,,,,areacodes-snapshot
removed,1988,442131,乐东黎族自治县,,,,areacodes-snapshot
removed,1988,442132,琼中黎族苗族自治县,,,,areacodes-snapshot
removed,1988,442133,保亭黎族苗族自治县,,,,areacodes-snapshot
removed,1988,442134,陵水黎族自治县,,,,areacodes-snapshot
removed,1988,442135,白沙黎族自治县,,,,areacodes-snapshot
removed,1988,442136,昌江黎族自治县,,,,areacodes-snapshot
removed,1988,442137,西沙、南沙、中沙群岛,,,,areacodes-snapshot
removed,1988,442400,梅县地区,,,,areacodes-snapshot
removed,1988,442401,梅县市,,,,areacodes-snapshot
removed,1988,442422,大埔县,,,,areacodes-snapshot
removed,1988,442423,丰顺县,,,,areacodes-snapshot
removed,1988,442424,五华县,,,,areacodes-snapshot
removed,1988,442425,兴宁县,,,,areacodes-snapshot
removed,1988,442426,平远县,,,,areacodes-snapshot
removed,1988,442427,蕉岭县,,,,areacodes-snapshot
removed,1988,442500,惠阳地区,,,,areacodes-snapshot
removed,1988,442501,惠州市,,,,areacodes-snapshot
removed,1988,442502,东莞市,,,,areacodes-snapshot
removed,1988,442521,惠阳县,,,,areacodes-snapshot
removed,1988,442522,紫金县,,,,areacodes-snapshot
removed,1988,442523,和平县,,,,areacodes-snapshot
removed,1988,442524,连平县,,,,areacodes-snapshot
removed,1988,442525,河源县,,,,areacodes-snapshot
removed,1988,442526,博罗县,,,,areacodes-snapshot
removed,1988,442528,惠东县,,,,areacodes-snapshot
removed,1988,442529,龙川县,,,,areacodes-snapshot
removed,1988,442530,陆丰县,,,,areacodes-snapshot
removed,1988,442531,海丰县,,,,areacodes-snapshot
removed,1988,442800,肇庆地区,,,,areacodes-snapshot
removed,1988,442801,肇庆市,,,,areacodes-snapshot
removed,1988,442821,高要县,,,,areacodes-snapshot
removed,1988,442822,四会县,,,,areacodes-snapshot
removed,1988,442823,广宁县,,,,areacodes-snapshot
removed,1988,442824,怀集县,,,,areacodes-snapshot
removed,1988,442825,封开县,,,,areacodes-snapshot
removed,1988,442826,德庆县,,,,areacodes-snapshot
removed,1988,442827,云浮县,,,,areacodes-snapshot
removed,1988,442828,新兴县,,,,areacodes-snapshot
removed,1988,442829,郁南县,,,,areacodes-snapshot
removed,1988,442830,罗定县,,,,areacodes-snapshot
removed,1988,452522,贵县,,,,areacodes-snapshot
removed,1988,510127,灌县,,,,areacodes-snapshot
removed,1988,510624,广汉县,,,,areacodes-snapshot
removed,1988,510721,江油县,,,,areacodes-snapshot
removed,1988,511125,峨眉县,,,,areacodes-snapshot
removed,1988,512325,石柱土家族自治县,,,,areacodes-snapshot
removed,1988,512327,彭水苗族土家族自治县,,,,areacodes-snapshot
removed,1988,512328,黔江土家族苗族自治县,,,,areacodes-snapshot
removed,1988,512329,酉阳土家族苗族自治县,,,,areacodes-snapshot
removed,1988,512330,秀山土家族苗族自治县,,,,areacodes-snapshot
removed,1988,612421,安康县,,,,areacodes-snapshot
removed,1988,612521,商县,,,,areacodes-snapshot
removed,1988,612721,榆林县,,,,areacodes-snapshot
renamed,1988,210411,,郊区,顺城区,,areacodes-snapshot
renamed,1988,220323,,伊通县,伊通满族自治县,,areacodes-snapshot
renamed,1988,230208,,梅里斯区,梅里斯达斡尔族区,,areacodes-snapshot
renamed,1988,352100,,建阳地区,南平地区,,areacodes-snapshot
renamed,1988,433025,,麻阳县,麻阳苗族自治县,,areacodes-snapshot
retired,1988,130422,武安县,,,139001,areacodes
retired,1988,130504,郊区,,,130502;130503,areacodes
retired,1988,132800,廊坊地区,,,,areacodes
retired,1988,132801,廊坊市,,,131002,areacodes
retired,1988,132821,三河县,,,131021,areacodes
retired,1988,132822,大厂回族自治县,,,131028,areacodes
retired,1988,132823,香河县,,,131024,areacodes
retired,1988,132825,永清县,,,131023,areacodes
retired,1988,132826,固安县,,,131022,areacodes
retired,1988,132827,霸县,,,131027,areacodes
retired,1988,132828,文安县,,,131026,areacodes
retired,1988,132829,大城县,,,131025,areacodes
retired,1988,140111,古交工矿区,,,149001,areacodes
retired,1988,142127,山阴县,,,140621,areacodes
retired,1988,142128,朔县,,,140602,areacodes
retired,1988,142129,平鲁县,,,140603,areacodes
retired,1988,210411,郊区,,,210411,areacodes
retired,1988,211222,开原县,,,219007,areacodes
retired,1988,220123,九台县,,,229005,areacodes
retired,1988,220225,桦甸县,,,229004,areacodes
retired,1988,220319,公主岭市,,,229001,areacodes
retired,1988,220323,伊通县,,,220323,areacodes
retired,1988,220519,梅河口市,,,229002,areacodes
retired,1988,220522,集安县,,,229003,areacodes
retired,1988,222325,大安县,,,222304,areacodes
retired,1988,222421,龙井县,,,222405,areacodes
retired,1988,222425,珲春县,,,222404,areacodes
retired,1988,230208,梅里斯区,,,230208,areacodes
retired,1988,230721,铁力县,,,239005,areacodes
retired,1988,230821,富锦县,,,239004,areacodes
retired,1988,231026,密山县,,,239006,areacodes
retired,1988,232124,双城县,,,232101,areacodes
retired,1988,232129,尚志县,,,232102,areacodes
retired,1988,310111,吴淞区,,,310113,areacodes
retired,1988,310223,宝山县,,,310109[1984];310110[1984];310113,areacodes
retired,1988,320223,宜兴县,,,329011,areacodes
retired,1988,330222,慈溪县,,,339009,areacodes
retired,1988,330224,奉化县,,,339010,areacodes
retired,1988,330502,城区,,,330500,areacodes
retired,1988,330511,郊区,,,330500,areacodes
retired,1988,330724,东阳县,,,339008,areacodes
retired,1988,330725,义乌县,,,339007,areacodes
retired,1988,340224,青阳县,,,342923,areacodes
retired,1988,342800,安庆地区,,,,areacodes
retired,1988,342821,怀宁县,,,340822,areacodes
retired,1988,342822,桐城县,,,340821,areacodes
retired,1988,342823,枞阳县,,,340823,areacodes
retired,1988,342824,潜山县,,,340824,areacodes
retired,1988,342825,太湖县,,,340825,areacodes
retired,1988,342826,宿松县,,,340826,areacodes
retired,1988,342827,望江县,,,340827,areacodes
retired,1988,342828,岳西县,,,340828,areacodes
retired,1988,342829,东至县,,,342921,areacodes
retired,1988,342830,贵池县,,,342901,areacodes
retired,1988,342831,石台县,,,342922,areacodes
retired,1988,352100,建阳地区,,,,areacodes
retired,1988,352101,南平市,,,352101,areacodes
retired,1988,352102,邵武市,,,352102,areacodes
retired,1988,352121,顺昌县,,,352121,areacodes
retired,1988,352122,建阳县,,,352122,areacodes
retired,1988,352123,建瓯县,,,352123,areacodes
retired,1988,352124,浦城县,,,352124,areacodes
retired,1988,352126,崇安县,,,352126,areacodes
retired,1988,352127,光泽县,,,352127,areacodes
retired,1988,352128,松溪县,,,352128,areacodes
retired,1988,352129,政和县,,,352129,areacodes
retired,1988,352221,宁德县,,,352201,areacodes
retired,1988,360211,鹅湖区,,,360222,areacodes
retired,1988,360212,蛟潭区,,,360222,areacodes
retired,1988,362221,丰城县,,,362202,areacodes
retired,1988,362223,清江县,,,362203,areacodes
retired,1988,370221,崂山县,,,370212,areacodes
retired,1988,370421,滕县,,,379010,areacodes
retired,1988,370625,掖县,,,379009,areacodes
retired,1988,371022,文登县,,,379011,areacodes
retired,1988,371023,荣成县,,,379012,areacodes
retired,1988,372427,乐陵县,,,372402,areacodes
retired,1988,410424,临汝县,,,419002,areacodes
retired,1988,410722,汲县,,,419005,areacodes
retired,1988,410723,辉县,,,419006,areacodes
retired,1988,410827,济源县,,,419003,areacodes
retired,1988,411021,禹县,,,419004,areacodes
retired,1988,412930,邓县,,,412902,areacodes
retired,1988,420622,枣阳县,,,429003,areacodes
retired,1988,422224,应山县,,,422204,areacodes
retired,1988,422429,潜江县,,,422405,areacodes
retired,1988,422724,当阳县,,,422702,areacodes
retired,1988,430312,韶山区,,,430306,areacodes
retired,1988,432323,沅江县,,,432302,areacodes
retired,1988,432400,常德地区,,,,areacodes
retired,1988,432401,常德市,,,430702,areacodes
retired,1988,432402,津市市,,,439005,areacodes
retired,1988,432421,常德县,,,430702;430703,areacodes
retired,1988,432422,安乡县,,,430721,areacodes
retired,1988,432423,汉寿县,,,430722,areacodes
retired,1988,432424,澧县,,,430723,areacodes
retired,1988,432425,临澧县,,,430724,areacodes
retired,1988,432426,桃源县,,,430725,areacodes
retired,1988,432427,石门县,,,430726,areacodes
retired,1988,432428,慈利县,,,430811;430821,areacodes
retired,1988,433025,麻阳县,,,433025,areacodes
retired,1988,433102,大庸市,,,430802;430811,areacodes
retired,1988,433129,桑植县,,,430811;430822,areacodes
retired,1988,440123,新丰县,,,440233,areacodes
retired,1988,440124,龙门县,,,441324,areacodes
retired,1988,440127,清远县,,,441802;441811,areacodes
retired,1988,440128,佛冈县,,,441821,areacodes
retired,1988,440226,连县,,,441824,areacodes
retired,1988,440227,阳山县,,,441823,areacodes
retired,1988,440228,英德县,,,441822,areacodes
retired,1988,440230,连山壮族瑶族自治县,,,441825,areacodes
retired,1988,440231,连南瑶族自治县,,,441826,areacodes
retired,1988,440620,中山市,,,442000,areacodes
retired,1988,440726,阳江县,,,441702;441703;441721,areacodes
retired,1988,440727,阳春县,,,441722,areacodes
retired,1988,441000,海口市,,,460100,areacodes
retired,1988,441100,三亚市,,,460200,areacodes
retired,1988,442100,海南行政区,,,,areacodes
retired,1988,442102,通什市,,,460001,areacodes
retired,1988,442121,琼山县,,,460021,areacodes
retired,1988,442122,文昌县,,,460022,areacodes
retired,1988,442123,琼海县,,,460023,areacodes
retired,1988,442124,万宁县,,,460024,areacodes
retired,1988,442125,定安县,,,460025,areacodes
retired,1988,442126,屯昌县,,,460026,areacodes
retired,1988,442127,澄迈县,,,460027,areacodes
retired,1988,442128,临高县,,,460028,areacodes
retired,1988,442129,儋县,,,460029,areacodes
retired,1988,442130,东方黎族自治县,,,460032,areacodes
retired,1988,442131,乐东黎族自治县,,,460033,areacodes
retired,1988,442132,琼中黎族苗族自治县,,,460036,areacodes
retired,1988,442133,保亭黎族苗族自治县,,,460035,areacodes
retired,1988,442134,陵水黎族自治县,,,460034,areacodes
retired,1988,442135,白沙黎族自治县,,,460030,areacodes
retired,1988,442136,昌江黎族自治县,,,460031,areacodes
retired,1988,442137,西沙、南沙、中沙群岛,,,460037;460038;460039,areacodes
retired,1988,442400,梅县地区,,,,areacodes
retired,1988,442401,梅县市,,,441402;441421,areacodes
retired,1988,442422,大埔县,,,441422,areacodes
retired,1988,442423,丰顺县,,,441423,areacodes
retired,1988,442424,五华县,,,441424,areacodes
retired,1988,442425,兴宁县,,,441425,areacodes
retired,1988,442426,平远县,,,441426,areacodes
retired,1988,442427,蕉岭县,,,441427,areacodes
retired,1988,442500,惠阳地区,,,,areacodes
retired,1988,442501,惠州市,,,441302,areacodes
retired,1988,442502,东莞市,,,441900,areacodes
retired,1988,442521,惠阳县,,,441321,areacodes
retired,1988,442522,紫金县,,,441621,areacodes
retired,1988,442523,和平县,,,441624,areacodes
retired,1988,442524,连平县,,,441623,areacodes
retired,1988,442525,河源县,,,441602;441611,areacodes
retired,1988,442526,博罗县,,,441322,areacodes
retired,1988,442528,惠东县,,,441323,areacodes
retired,1988,442529,龙川县,,,441622,areacodes
retired,1988,442530,陆丰县,,,441522;441523,areacodes
retired,1988,442531,海丰县,,,441502;441521,areacodes
retired,1988,442800,肇庆地区,,,,areacodes
retired,1988,442801,肇庆市,,,441202;441203,areacodes
retired,1988,442821,高要县,,,441221,areacodes
retired,1988,442822,四会县,,,441222,areacodes
retired,1988,442823,广宁县,,,441223,areacodes
retired,1988,442824,怀集县,,,441224,areacodes
retired,1988,442825,封开县,,,441225,areacodes
retired,1988,442826,德庆县,,,441226,areacodes
retired,1988,442827,云浮县,,,441227,areacodes
retired,1988,442828,新兴县,,,441228,areacodes
retired,1988,442829,郁南县,,,441229,areacodes
retired,1988,442830,罗定县,,,441230,areacodes
retired,1988,452522,贵县,,,452502,areacodes
retired,1988,510127,灌县,,,519003,areacodes
retired,1988,510624,广汉县,,,519001,areacodes
retired,1988,510721,江油县,,,519002,areacodes
retired,1988,511125,峨眉县,,,519004,areacodes
retired,1988,512325,石柱土家族自治县,,,513521,areacodes
retired,1988,512327,彭水苗族土家族自治县,,,513525,areacodes
retired,1988,512328,黔江土家族苗族自治县,,,513523,areacodes
retired,1988,512329,酉阳土家族苗族自治县,,,513524,areacodes
retired,1988,512330,秀山土家族苗族自治县,,,513522,areacodes
retired,1988,612421,安康县,,,612401,areacodes
retired,1988,612521,商县,,,612501,areacodes
retired,1988,612721,榆林县,,,612701,areacodes
added,1989,132302,藁城市,,,,areacodes-snapshot
added,1989,132904,黄骅市,,,,areacodes-snapshot
added,1989,142603,霍州市,,,,areacodes-snapshot
added,1989,211400,锦西市,,,,areacodes-snapshot
added,1989,211402,连山区,,,,areacodes-snapshot
added,1989,211403,葫芦岛区,,,,areacodes-snapshot
added,1989,211404,南票区,,,,areacodes-snapshot
added,1989,211421,绥中县,,,,areacodes-snapshot
added,1989,211422,建昌县,,,,areacodes-snapshot
added,1989,229006,蛟河市,,,,areacodes-snapshot
added,1989,232304,海伦市,,,,areacodes-snapshot
added,1989,329012,昆山市,,,,areacodes-snapshot
added,1989,329013,启东市,,,,areacodes-snapshot
